street_marker,RequestTime,tripDistance,aim_marker,lon,lat
A4344,677.0,5630.0,A14344,-74.00853729248048,40.711780548095696
A4345,677.0,4300.0,A14345,-73.96427154541014,40.76451110839844
A4346,677.0,600.0,A14346,-73.9796371459961,40.78445816040039
A4347,677.0,1500.0,A14347,-73.99673461914062,40.7414665222168
A4348,677.0,11200.0,A14348,-73.87081146240233,40.773712158203125
A4349,677.0,900.0,A14349,-73.99797058105469,40.74049758911133
A4350,677.0,1570.0,A14350,-73.99993133544923,40.727066040039055
A4351,677.0,1720.0,A14351,-74.0079574584961,40.71129989624024
A4352,677.0,500.0,A14352,-73.99866485595702,40.714031219482415
A4353,677.0,2600.0,A14353,-73.9609832763672,40.769878387451165
A4354,677.0,6670.0,A14354,-73.9942626953125,40.71355819702149
A4355,678.0,1100.0,A14355,-74.00434875488281,40.72108459472656
A4356,678.0,3920.0,A14356,-74.01412963867188,40.71231842041016
A4357,678.0,440.0,A14357,-73.98174285888672,40.76625061035156
A4358,678.0,1900.0,A14358,-73.97746276855469,40.774089813232415
A4359,678.0,900.0,A14359,-73.98213195800781,40.73646926879882
A4360,678.0,2600.0,A14360,-73.98758697509764,40.75480651855469
A4361,679.0,4100.0,A14361,-73.98967742919923,40.7572021484375
A4362,679.0,2730.0,A14362,-73.99466705322266,40.72582244873047
A4363,679.0,2700.0,A14363,-73.9904556274414,40.73721694946289
A4364,679.0,3500.0,A14364,-73.9849853515625,40.742046356201165
A4365,679.0,1400.0,A14365,-73.97798919677734,40.74584579467773
A4366,679.0,2250.0,A14366,-73.97749328613281,40.75807189941406
A4367,679.0,21120.0,A14367,-73.79078674316406,40.64643478393555
A4368,679.0,2350.0,A14368,-73.99197387695312,40.73486709594727
A4369,679.0,1570.0,A14369,-73.98800659179686,40.74811172485352
A4370,679.0,2400.0,A14370,-73.95153045654298,40.77801132202149
A4371,679.0,840.0,A14371,-74.002685546875,40.73942565917969
A4372,680.0,330.0,A14372,-73.98078155517578,40.744998931884766
A4373,680.0,2300.0,A14373,-73.97674560546875,40.74737548828125
A4374,680.0,700.0,A14374,-74.00775909423827,40.74034881591797
A4375,680.0,1000.0,A14375,-73.99183654785155,40.73801040649414
A4376,681.0,3700.0,A14376,-73.9690170288086,40.760528564453125
A4377,681.0,3320.0,A14377,-73.99365997314453,40.74993515014648
A4378,681.0,1600.0,A14378,-73.99416351318358,40.75121307373047
A4379,681.0,1800.0,A14379,-74.00604248046875,40.735599517822266
A4380,681.0,3240.0,A14380,-73.98194122314453,40.768028259277344
A4381,681.0,600.0,A14381,-73.95887756347656,40.71470642089844
A4382,681.0,1200.0,A14382,-73.99264526367188,40.76819610595703
A4383,681.0,2020.0,A14383,-73.99240112304686,40.748809814453125
A4384,681.0,800.0,A14384,-73.98162841796875,40.746368408203125
A4385,681.0,1700.0,A14385,-73.9905776977539,40.75594711303711
A4386,682.0,710.0,A14386,-73.96439361572266,40.771366119384766
A4387,682.0,930.0,A14387,-73.95612335205078,40.77854919433594
A4388,682.0,600.0,A14388,-73.98117828369139,40.774169921875
A4389,682.0,1130.0,A14389,-73.99326324462889,40.748870849609375
A4390,682.0,1100.0,A14390,-73.96588897705078,40.80523681640625
A4391,682.0,900.0,A14391,-73.97090148925781,40.763919830322266
A4392,683.0,900.0,A14392,-73.98031616210938,40.74576187133789
A4393,683.0,1270.0,A14393,-73.94972991943358,40.78365707397461
A4394,683.0,3590.0,A14394,-74.01377105712889,40.71385955810546
A4395,683.0,1210.0,A14395,-73.99227142333984,40.74856948852539
A4396,683.0,2000.0,A14396,-73.9620590209961,40.77943420410156
A4397,683.0,1900.0,A14397,-73.98046112060547,40.781341552734375
A4398,683.0,1300.0,A14398,-74.007080078125,40.73451232910156
A4399,683.0,1900.0,A14399,-73.99085998535155,40.75626754760742
A4400,683.0,700.0,A14400,-73.95322418212889,40.77143478393555
A4401,684.0,3200.0,A14401,-73.98909759521484,40.73499298095703
A4402,684.0,3100.0,A14402,-73.949462890625,40.7148895263672
A4403,684.0,1730.0,A14403,-73.97553253173827,40.760608673095696
A4404,684.0,3820.0,A14404,-73.95967102050781,40.711063385009766
A4405,685.0,700.0,A14405,-73.9671173095703,40.79269790649414
A4406,685.0,2300.0,A14406,-73.97282409667967,40.7958869934082
A4407,685.0,2950.0,A14407,-73.9972915649414,40.72183609008789
A4408,685.0,2300.0,A14408,-73.98195648193358,40.7724838256836
A4409,685.0,2900.0,A14409,-73.96646118164062,40.75322723388672
A4410,685.0,1800.0,A14410,-73.99853515625,40.72970962524414
A4411,685.0,1650.0,A14411,-73.99253845214845,40.76857376098633
A4412,685.0,2250.0,A14412,-73.9852294921875,40.74724960327149
A4413,685.0,20490.0,A14413,-73.78131103515625,40.64495849609375
A4414,686.0,1150.0,A14414,-73.96268463134764,40.775577545166016
A4415,686.0,1000.0,A14415,-74.00516510009764,40.71842956542969
A4416,686.0,5300.0,A14416,-73.9529571533203,40.7728385925293
A4417,686.0,600.0,A14417,-73.97026824951173,40.75225830078125
A4418,686.0,1700.0,A14418,-73.97777557373048,40.75236511230469
A4419,686.0,3700.0,A14419,-73.99403381347656,40.75112915039063
A4420,686.0,800.0,A14420,-73.99504852294923,40.73973846435546
A4421,686.0,1100.0,A14421,-73.97132110595702,40.7509994506836
A4422,686.0,3160.0,A14422,-73.95123291015625,40.778656005859375
A4423,686.0,600.0,A14423,-73.9913558959961,40.72683334350586
A4424,687.0,1100.0,A14424,-74.00537872314453,40.72224807739258
A4425,687.0,3500.0,A14425,-73.98539733886719,40.72289657592773
A4426,687.0,3700.0,A14426,-73.97209930419923,40.75581741333008
A4427,687.0,1800.0,A14427,-74.01020050048828,40.720230102539055
A4428,687.0,500.0,A14428,-73.97028350830078,40.76392364501953
A4429,687.0,2300.0,A14429,-73.98137664794923,40.7735710144043
A4430,687.0,990.0,A14430,-73.97940063476561,40.75529861450195
A4431,687.0,1300.0,A14431,-73.9955825805664,40.72476577758789
A4432,687.0,400.0,A14432,-73.96778869628906,40.7921142578125
A4433,687.0,1000.0,A14433,-73.98293304443358,40.73155975341797
A4434,687.0,1010.0,A14434,-73.96686553955078,40.793731689453125
A4435,687.0,1500.0,A14435,-73.98691558837889,40.73322677612305
A4436,687.0,6450.0,A14436,-73.99410247802734,40.72254180908203
A4437,687.0,2280.0,A14437,-73.95703125,40.766380310058594
A4438,687.0,5340.0,A14438,-74.00041961669923,40.74257278442384
A4439,687.0,500.0,A14439,-73.9830322265625,40.74737930297852
A4440,688.0,1010.0,A14440,-73.990478515625,40.75657653808594
A4441,688.0,3200.0,A14441,-73.96984100341797,40.762073516845696
A4442,688.0,10740.0,A14442,-73.8744125366211,40.77400207519531
A4443,688.0,5100.0,A14443,-73.95907592773438,40.780288696289055
A4444,689.0,1120.0,A14444,-73.93760681152342,40.804420471191406
A4445,689.0,320.0,A14445,-73.98667907714845,40.76258850097656
A4446,689.0,2009.9999999999998,A14446,-73.9787826538086,40.78239822387695
A4447,690.0,3100.0,A14447,-73.9821014404297,40.75569534301758
A4448,690.0,3170.0,A14448,-73.99680328369139,40.72696685791016
A4449,690.0,3800.0,A14449,-74.0057144165039,40.74543380737305
A4450,690.0,2610.0,A14450,-73.99387359619139,40.76706314086913
A4451,690.0,18400.0,A14451,-73.7825469970703,40.644561767578125
A4452,691.0,580.0,A14452,-73.9944610595703,40.72497177124024
A4453,691.0,4200.0,A14453,-73.98204803466798,40.77354431152344
A4454,691.0,9900.0,A14454,-73.99078369140625,40.734424591064446
A4455,691.0,1500.0,A14455,-73.98201751708984,40.74038314819336
A4456,691.0,3500.0,A14456,-73.98262786865233,40.764102935791016
A4457,691.0,400.0,A14457,-73.9908905029297,40.74553298950195
A4458,691.0,1230.0,A14458,-74.00193786621092,40.72806930541992
A4459,691.0,3930.0,A14459,-73.98429107666014,40.76152801513672
A4460,691.0,950.0,A14460,-73.9622573852539,40.779083251953125
A4461,692.0,400.0,A14461,-73.98168182373048,40.777698516845696
A4462,692.0,8900.0,A14462,-73.9472427368164,40.78371810913086
A4463,692.0,1700.0,A14463,-73.9466552734375,40.772193908691406
A4464,692.0,400.0,A14464,-73.97291564941406,40.7480926513672
A4465,692.0,590.0,A14465,-73.99655151367188,40.72370910644531
A4466,692.0,18600.0,A14466,-73.79032135009764,40.6436653137207
A4467,693.0,1370.0,A14467,-73.98717498779298,40.776123046875
A4468,693.0,600.0,A14468,-73.97209930419923,40.782318115234375
A4469,693.0,1400.0,A14469,-73.98959350585938,40.74684524536133
A4470,693.0,1210.0,A14470,-73.97872924804686,40.76200485229492
A4471,693.0,1800.0,A14471,-73.9793243408203,40.761505126953125
A4472,694.0,900.0,A14472,-73.97922515869139,40.78165817260742
A4473,694.0,2480.0,A14473,-73.98220825195312,40.77062225341797
A4474,694.0,2100.0,A14474,-74.00148010253906,40.733863830566406
A4475,694.0,860.0,A14475,-73.99320983886719,40.74206161499024
A4476,694.0,4230.0,A14476,-73.9929962158203,40.76797866821289
A4477,695.0,2630.0,A14477,-73.96065521240233,40.77840805053711
A4478,695.0,2300.0,A14478,-74.00601959228516,40.73996353149414
A4479,695.0,24730.0,A14479,-74.00562286376953,40.7270622253418
A4480,695.0,1000.0,A14480,-73.97183990478516,40.750244140625
A4481,695.0,1700.0,A14481,-74.00408935546875,40.712989807128906
A4482,695.0,1000.0,A14482,-73.97955322265625,40.78621292114258
A4483,695.0,3620.0,A14483,-73.97621154785155,40.77640151977539
A4484,695.0,3500.0,A14484,-73.98258972167967,40.76887512207031
A4485,695.0,1000.0,A14485,-73.99745178222656,40.72243118286133
A4486,695.0,1980.0,A14486,-73.95250701904298,40.78084182739258
A4487,696.0,5900.0,A14487,-73.9681167602539,40.69424819946289
A4488,696.0,1390.0,A14488,-73.98143005371094,40.78078842163086
A4489,696.0,900.0,A14489,-73.99402618408203,40.75112533569336
A4490,696.0,910.0,A14490,-73.97895812988281,40.78590774536133
A4491,696.0,700.0,A14491,-73.98743438720702,40.75723648071289
A4492,697.0,2100.0,A14492,-73.96998596191406,40.79959487915039
A4493,697.0,800.0,A14493,-74.00143432617188,40.74113845825195
A4494,697.0,1830.0,A14494,-73.97872161865233,40.75265121459961
A4495,697.0,1250.0,A14495,-73.95823669433594,40.77865982055664
A4496,697.0,300.0,A14496,-74.00237274169923,40.73419189453125
A4497,698.0,1200.0,A14497,-73.99044799804686,40.75623321533203
A4498,698.0,1290.0,A14498,-74.00428771972656,40.747589111328125
A4499,698.0,700.0,A14499,-73.98648071289062,40.72977828979492
A4500,698.0,17200.0,A14500,-73.98885345458984,40.75799560546875
A4501,698.0,700.0,A14501,-73.98146820068358,40.763301849365234
A4502,698.0,2200.0,A14502,-73.98280334472656,40.768657684326165
A4503,698.0,3500.0,A14503,-74.01150512695312,40.70988082885742
A4504,698.0,700.0,A14504,-73.86702728271484,40.90367126464844
A4505,698.0,2500.0,A14505,-73.98468017578125,40.7449607849121
A4506,698.0,820.0,A14506,-73.97660064697266,40.75197219848633
A4507,699.0,1100.0,A14507,-73.96662139892578,40.76115798950195
A4508,699.0,4550.0,A14508,-73.96837615966798,40.75066375732422
A4509,699.0,1160.0,A14509,-73.9842300415039,40.740264892578125
A4510,699.0,1940.0,A14510,-74.00524139404298,40.72848892211913
A4511,699.0,2280.0,A14511,-73.99978637695312,40.74352264404297
A4512,699.0,2300.0,A14512,-73.9838638305664,40.76116561889648
A4513,699.0,1400.0,A14513,-73.95464324951173,40.78897857666016
A4514,699.0,1500.0,A14514,-74.0100860595703,40.7116813659668
A4515,699.0,1670.0,A14515,-73.99024963378906,40.75746154785156
A4516,699.0,4500.0,A14516,-74.00822448730467,40.74692153930664
A4517,700.0,950.0,A14517,-73.9921875,40.743690490722656
A4518,700.0,3070.0,A14518,-73.99077606201173,40.76113510131836
A4519,700.0,700.0,A14519,-73.98785400390625,40.779460906982415
A4520,700.0,1000.0,A14520,-73.99533081054686,40.76953125
A4521,700.0,800.0,A14521,-73.98278045654298,40.7642822265625
A4522,700.0,830.0,A14522,-74.00540161132812,40.722461700439446
A4523,700.0,18510.0,A14523,-73.7818603515625,40.64471054077149
A4524,700.0,2710.0,A14524,-74.00518035888672,40.74103927612305
A4525,700.0,6990.0,A14525,-73.97640228271484,40.7287712097168
A4526,700.0,560.0,A14526,-73.98655700683594,40.76701736450195
A4527,700.0,690.0,A14527,-73.99514007568358,40.749610900878906
A4528,701.0,1010.0,A14528,-73.99002838134764,40.71926498413086
A4529,701.0,1310.0,A14529,-73.98844909667967,40.72753143310546
A4530,701.0,4400.0,A14530,-73.9980239868164,40.74102020263672
A4531,701.0,1000.0,A14531,-73.98221588134764,40.77862548828125
A4532,701.0,560.0,A14532,-73.95713043212889,40.77473831176758
A4533,701.0,1740.0,A14533,-74.00724029541014,40.74085235595703
A4534,702.0,11700.0,A14534,-73.86289978027344,40.76866149902344
A4535,702.0,2350.0,A14535,-74.00901794433594,40.739421844482415
A4536,702.0,1000.0,A14536,-73.99325561523438,40.736366271972656
A4537,702.0,11060.0,A14537,-73.86373901367188,40.7698631286621
A4538,702.0,1600.0,A14538,-73.990478515625,40.73474884033203
A4539,702.0,3780.0,A14539,-73.95516204833984,40.77315139770508
A4540,702.0,1000.0,A14540,-73.9707489013672,40.783470153808594
A4541,703.0,650.0,A14541,-73.96094512939453,40.769546508789055
A4542,703.0,1200.0,A14542,-74.00241088867188,40.72908782958984
A4543,703.0,6050.0,A14543,-73.94461822509764,40.78010940551758
A4544,703.0,7300.0,A14544,-73.99858093261719,40.74514389038086
A4545,703.0,1400.0,A14545,-73.97242736816406,40.75625228881836
A4546,703.0,2100.0,A14546,-73.9625701904297,40.77870559692384
A4547,704.0,1300.0,A14547,-73.998779296875,40.73414993286133
A4548,704.0,1100.0,A14548,-73.96753692626953,40.768657684326165
A4549,704.0,3200.0,A14549,-73.95641326904298,40.77112579345703
A4550,704.0,2100.0,A14550,-74.0069580078125,40.70680236816406
A4551,704.0,1900.0,A14551,-74.00111389160156,40.74152755737305
A4552,704.0,1100.0,A14552,-74.00373077392578,40.74816131591797
A4553,704.0,2200.0,A14553,-73.98422241210938,40.74000549316406
A4554,704.0,4310.0,A14554,-73.96835327148438,40.79999923706056
A4555,704.0,1000.0,A14555,-73.97874450683594,40.761428833007805
A4556,705.0,2600.0,A14556,-73.94546508789062,40.77821731567384
A4557,705.0,3000.0,A14557,-73.97376251220702,40.76407623291016
A4558,705.0,1050.0,A14558,-73.96090698242188,40.77214050292969
A4559,705.0,1310.0,A14559,-73.9855728149414,40.76797866821289
A4560,705.0,14320.0,A14560,-73.8729248046875,40.77385711669922
A4561,706.0,900.0,A14561,-73.99021911621094,40.71931838989258
A4562,706.0,7800.0,A14562,-73.96961212158203,40.76276397705078
A4563,706.0,900.0,A14563,-73.99248504638672,40.747825622558594
A4564,706.0,1740.0,A14564,-73.95662689208984,40.767948150634766
A4565,706.0,11200.0,A14565,-73.86279296875,40.768798828125
A4566,706.0,2370.0,A14566,-73.96804809570312,40.7622528076172
A4567,706.0,3600.0,A14567,-73.9888916015625,40.74155426025391
A4568,707.0,1040.0,A14568,-73.99289703369139,40.7281608581543
A4569,707.0,1600.0,A14569,-73.9674301147461,40.79263305664063
A4570,707.0,1000.0,A14570,-73.98020172119139,40.78061294555664
A4571,707.0,2380.0,A14571,-73.97583770751953,40.757469177246094
A4572,707.0,3100.0,A14572,-73.9808578491211,40.74190902709961
A4573,707.0,5300.0,A14573,-74.00390625,40.725444793701165
A4574,707.0,880.0,A14574,-74.00261688232422,40.7393913269043
A4575,707.0,900.0,A14575,-73.99289703369139,40.73483276367188
A4576,707.0,1380.0,A14576,-73.99131011962889,40.73916244506836
A4577,707.0,900.0,A14577,-73.96861267089844,40.75448989868164
A4578,707.0,2430.0,A14578,-73.99995422363281,40.727081298828125
A4579,708.0,600.0,A14579,-73.96839141845702,40.767520904541016
A4580,708.0,4220.0,A14580,-73.9888916015625,40.736640930175774
A4581,708.0,1500.0,A14581,-73.99927520751953,40.72489929199219
A4582,709.0,800.0,A14582,-73.98409271240233,40.767215728759766
A4583,709.0,1990.0,A14583,-73.97203826904298,40.76335144042969
A4584,709.0,1050.0,A14584,-73.99127960205078,40.7500114440918
A4585,709.0,1100.0,A14585,-73.98725128173827,40.73249816894531
A4586,709.0,900.0,A14586,-73.97091674804686,40.7554817199707
A4587,709.0,2400.0,A14587,-73.95417785644531,40.784378051757805
A4588,709.0,1000.0,A14588,-73.97860717773438,40.74094009399414
A4589,709.0,520.0,A14589,-73.99320220947266,40.76369094848633
A4590,710.0,580.0,A14590,-73.98552703857422,40.75558853149414
A4591,710.0,3700.0,A14591,-74.01097106933594,40.71041870117188
A4592,710.0,710.0,A14592,-73.97804260253906,40.7465705871582
A4593,711.0,1500.0,A14593,-73.9823226928711,40.73184967041016
A4594,711.0,2500.0,A14594,-73.99076843261719,40.74217224121094
A4595,711.0,2170.0,A14595,-73.9937744140625,40.75701141357422
A4596,711.0,2510.0,A14596,-73.98380279541014,40.7622184753418
A4597,711.0,600.0,A14597,-73.9934844970703,40.732669830322266
A4598,711.0,500.0,A14598,-73.9981689453125,40.74039077758789
A4599,711.0,1620.0,A14599,-73.99334716796875,40.73318862915039
A4600,711.0,1000.0,A14600,-73.9818115234375,40.77460861206056
A4601,712.0,2080.0,A14601,-74.0027618408203,40.7496337890625
A4602,712.0,600.0,A14602,-73.96128845214845,40.76074981689453
A4603,712.0,4490.0,A14603,-73.98770141601561,40.7213134765625
A4604,712.0,1110.0,A14604,-73.9700469970703,40.78567886352539
A4605,712.0,1100.0,A14605,-73.989013671875,40.74517822265625
A4606,712.0,500.0,A14606,-73.97699737548828,40.77672958374024
A4607,712.0,5900.0,A14607,-73.97493743896483,40.75118255615234
A4608,712.0,1300.0,A14608,-74.00079345703125,40.7308464050293
A4609,712.0,1600.0,A14609,-73.96363067626953,40.757488250732415
A4610,713.0,1640.0,A14610,-73.97956085205078,40.74645233154297
A4611,713.0,1000.0,A14611,-73.99827575683594,40.75553894042969
A4612,713.0,2300.0,A14612,-73.9586410522461,40.80012130737305
A4613,713.0,1140.0,A14613,-73.99224853515625,40.753379821777344
A4614,713.0,1810.0,A14614,-73.98322296142578,40.76583099365234
A4615,713.0,1680.0,A14615,-73.9676513671875,40.75579452514648
A4616,714.0,1700.0,A14616,-73.9813003540039,40.74661636352539
A4617,714.0,900.0,A14617,-73.99124145507811,40.72441864013672
A4618,714.0,2000.0,A14618,-73.99559783935547,40.7680549621582
A4619,714.0,3920.0,A14619,-73.96966552734375,40.76583862304688
A4620,714.0,1310.0,A14620,-73.97090911865233,40.755195617675774
A4621,714.0,5500.0,A14621,-73.9605712890625,40.77473831176758
A4622,714.0,1400.0,A14622,-73.98243713378906,40.73147201538086
A4623,715.0,330.0,A14623,-73.9520492553711,40.78105926513672
A4624,715.0,5200.0,A14624,-73.97184753417967,40.754661560058594
A4625,715.0,1200.0,A14625,-73.97843933105469,40.74505615234375
A4626,715.0,2600.0,A14626,-74.0040283203125,40.731689453125
A4627,715.0,1100.0,A14627,-73.97296142578125,40.7441291809082
A4628,715.0,600.0,A14628,-73.99999237060547,40.72118377685546
A4629,715.0,1470.0,A14629,-73.9970474243164,40.72225570678711
A4630,716.0,2620.0,A14630,-73.95578765869139,40.77238845825195
A4631,716.0,1200.0,A14631,-73.98650360107422,40.766578674316406
A4632,716.0,4580.0,A14632,-74.01555633544923,40.71493148803711
A4633,716.0,1010.0,A14633,-73.94766235351561,40.7705192565918
A4634,717.0,6600.0,A14634,-73.97380065917967,40.748836517333984
A4635,717.0,6310.0,A14635,-73.92698669433594,40.8657455444336
A4636,717.0,1840.0,A14636,-73.99429321289062,40.72034454345703
A4637,717.0,2000.0,A14637,-73.9813461303711,40.679874420166016
A4638,717.0,2180.0,A14638,-73.98916625976561,40.74405670166016
A4639,718.0,1010.0,A14639,-73.98577117919923,40.7545051574707
A4640,718.0,570.0,A14640,-73.97772216796875,40.7421875
A4641,718.0,4820.0,A14641,-73.97371673583984,40.764190673828125
A4642,718.0,2600.0,A14642,-73.98309326171875,40.747676849365234
A4643,718.0,2000.0,A14643,-73.99413299560547,40.751007080078125
A4644,718.0,1400.0,A14644,-73.96998596191406,40.7578353881836
A4645,718.0,720.0,A14645,-73.98941040039062,40.75238037109375
A4646,718.0,1750.0,A14646,-74.00120544433594,40.746448516845696
A4647,719.0,1100.0,A14647,-73.96598052978516,40.75851058959961
A4648,719.0,1400.0,A14648,-73.97791290283203,40.7522850036621
